,Tick,Second,AttackerSteamId,AttackerName,AttackerTeam,AttackerSide,AttackerX,AttackerY,AttackerZ,AttackerAreaId,AttackerAreaName,AttackerViewX,AttackerViewY,VictimSteamId,VictimName,VictimTeam,VictimSide,VictimX,VictimY,VictimZ,VictimAreaId,VictimAreaName,VictimViewX,VictimViewY,Weapon,HpDamage,HpDamageTaken,ArmorDamage,ArmorDamageTaken,HitGroup,RoundNum,MatchId,MapName
546,308915,28.913385826771652,7.65611980440451e+16,electronic,NAVI,CT,-1077.459716796875,-1368.4710693359375,-168.3781280517578,131.0,Deep Jungle,322.7398681640625,0.8184814453125,76561198058500492,KSCERATO,FURIA,T,78.63568878173828,-2234.317138671875,-39.96875,201,T Palace Stairs Peek,142.7618408203125,5.877685546875,AK-47,5,5,0,0,Chest,21,furia-vs-natus-vincere-m3-mirage,de_mirage
547,309508,33.58267716535433,7.656119804376957e+16,arT,FURIA,T,-699.4306030273438,-1855.456298828125,-179.96875,2.0,A Site Exposed to Stairs Connector Cat,260.0848388671875,348.3544921875,76561198034202275,s1mple,NAVI,CT,-821.6954956054688,-2548.385498046875,-35.96875,628,Ticketbooth ,83.5894775390625,7.5201416015625,Desert Eagle,174,100,6,6,Head,21,furia-vs-natus-vincere-m3-mirage,de_mirage
548,309735,35.37007874015748,7.656119812122048e+16,Perfecto,NAVI,CT,-356.0835266113281,-2392.6181640625,-97.97917938232422,1816.0,Ninja,109.764404296875,10.645751953125,76561198043769572,arT,FURIA,T,-597.7495727539062,-1735.5992431640625,-179.12850952148438,2,A Site Exposed to Stairs Connector Cat,144.11865234375,359.241943359375,M4A4,27,27,5,5,Stomach,21,furia-vs-natus-vincere-m3-mirage,de_mirage
549,309741,35.41732283464567,7.656119814620707e+16,Boombl4,NAVI,CT,292.88287353515625,-1518.6156005859375,-175.96875,60.0,A Ramp,193.326416015625,0.252685546875,76561198043769572,arT,FURIA,T,-599.1646728515625,-1732.8929443359375,-178.85787963867188,2,A Site Exposed to Stairs Connector Cat,144.38232421875,359.241943359375,USP-S,117,73,0,0,Head,21,furia-vs-natus-vincere-m3-mirage,de_mirage
550,316638,89.7244094488189,7.65611980440451e+16,electronic,NAVI,CT,-505.7016296386719,-1548.1751708984375,-39.96875,141.0,Top STairs,358.846435546875,10.887451171875,76561198058500492,KSCERATO,FURIA,T,674.7489624023438,-1586.3087158203125,-263.96875,19,T Spawn A Ramp,177.7587890625,348.3544921875,AK-47,2,2,0,0,Chest,21,furia-vs-natus-vincere-m3-mirage,de_mirage
551,317301,94.94488188976378,7.65611980440451e+16,electronic,NAVI,CT,-500.26708984375,-1619.783203125,-39.96875,141.0,Top STairs,3.197021484375,12.0465087890625,76561198058500492,KSCERATO,FURIA,T,417.38592529296875,-1563.8642578125,-220.6580352783203,32,A Ramp,188.0035400390625,356.649169921875,AK-47,26,9,3,3,Chest,21,furia-vs-natus-vincere-m3-mirage,de_mirage
552,322664,17.031496062992126,7.656119804376957e+16,arT,FURIA,T,465.2916564941406,-833.3096313476562,-159.97695922851562,2456.0,Top Mid Boxes Right Side Peek,167.574462890625,3.88916015625,76561198044045107,electronic,NAVI,CT,-1069.96875,-496.98046875,-263.96875,1317,Underpass,348.0084228515625,356.3250732421875,SSG 08,47,47,4,4,Unknown,22,furia-vs-natus-vincere-m3-mirage,de_mirage
553,322686,17.20472440944882,7.65611980440451e+16,electronic,NAVI,CT,-1069.96875,-496.98046875,-263.96875,1317.0,Underpass,347.23388671875,356.9073486328125,76561198043769572,arT,FURIA,T,468.5137634277344,-819.472900390625,-159.97695922851562,2456,Top Mid Boxes Right Side Peek,166.080322265625,5.064697265625,AK-47,104,100,15,15,Head,22,furia-vs-natus-vincere-m3-mirage,de_mirage
554,322968,19.4251968503937,7.656119803420227e+16,s1mple,NAVI,CT,-797.5506591796875,-920.0840454101562,-167.96875,2448.0,Right Side Connector,34.8046875,0.692138671875,76561198164970560,yuurih,FURIA,T,374.45849609375,-140.35806274414062,-165.96875,29,Top Mid Left Side,210.0091552734375,2.52685546875,AWP,109,100,1,1,RightArm,22,furia-vs-natus-vincere-m3-mirage,de_mirage
555,323517,23.748031496062993,7.656119824660747e+16,b1t,NAVI,CT,-1034.206787109375,-2502.32177734375,-167.96875,56.0,Ticketbooth ,37.3919677734375,0.1702880859375,76561197996370184,VINI,FURIA,T,289.4964599609375,-1468.155517578125,-175.96875,60,A Ramp,218.5235595703125,359.71435546875,AWP,108,100,1,1,Chest,22,furia-vs-natus-vincere-m3-mirage,de_mirage
556,324972,35.20472440944882,7.65611980585005e+16,KSCERATO,FURIA,T,-862.1529541015625,-540.8185424804688,-262.8948669433594,299.0,Mid Close Connector,304.486083984375,358.824462890625,76561198034202275,s1mple,NAVI,CT,-625.5542602539062,-883.8154907226562,-242.0573272705078,134,Bottom Connector,126.6064453125,7.5146484375,Desert Eagle,49,49,1,1,Chest,22,furia-vs-natus-vincere-m3-mirage,de_mirage
557,324992,35.36220472440945,7.65611980440451e+16,electronic,NAVI,CT,-520.2826538085938,-1090.7733154296875,-167.96875,2451.0,Leftside Connector,121.7340087890625,8.514404296875,76561198058500492,KSCERATO,FURIA,T,-871.7440795898438,-540.4028930664062,-263.3446044921875,299,Mid Close Connector,304.7222900390625,358.472900390625,AK-47,108,100,15,15,Head,22,furia-vs-natus-vincere-m3-mirage,de_mirage
558,327875,58.06299212598425,7.656119806405896e+16,junior,FURIA,T,255.0924835205078,-79.76251220703125,-175.76956176757812,137.0,Top Mid Left Side,243.52294921875,348.5028076171875,76561198146207066,Boombl4,NAVI,CT,-692.27685546875,-836.5787963867188,-263.96875,133,Mid Close Connector,26.89453125,355.75927734375,Molotov,1,1,0,0,Generic,22,furia-vs-natus-vincere-m3-mirage,de_mirage
559,328284,61.28346456692913,7.656119806405896e+16,junior,FURIA,T,280.9255676269531,-97.242431640625,-176.06472778320312,137.0,Top Mid Left Side,235.118408203125,2.83447265625,76561198034202275,s1mple,NAVI,CT,-15.530406951904297,-555.4810791015625,-194.51174926757812,107,Top Mid,56.7608642578125,2.6202392578125,Desert Eagle,46,46,1,1,Chest,22,furia-vs-natus-vincere-m3-mirage,de_mirage
560,328311,61.496062992125985,7.656119803420227e+16,s1mple,NAVI,CT,-14.742138862609863,-555.2534790039062,-194.34239196777344,107.0,Top Mid,57.8594970703125,0.7525634765625,76561198064058958,junior,FURIA,T,270.490478515625,-90.94402313232422,-177.49813842773438,137,Top Mid Left Side,238.0078125,3.1475830078125,AWP,110,100,1,1,Chest,22,furia-vs-natus-vincere-m3-mirage,de_mirage
561,357,2.811023622047244,7.656119802557886e+16,PKL,paiN,CT,-781.3302612304688,-1995.4957275390625,-179.96875,1119.0,Bench Closer to Tribox,27.213134765625,359.93408203125,76561198064058958,junior,FURIA,T,281.48321533203125,-1453.2457275390625,-175.96875,60,A Ramp,217.825927734375,358.154296875,P2000,56,56,27,27,Head,1,furia-vs-pain-m2-mirage,de_mirage
562,394,3.1023622047244093,7.656119802557886e+16,PKL,paiN,CT,-781.3974609375,-1993.0460205078125,-179.96875,1119.0,Bench Closer to Tribox,26.4056396484375,359.80224609375,76561198064058958,junior,FURIA,T,296.2098388671875,-1476.0328369140625,-175.96875,60,A Ramp,201.3958740234375,359.47265625,P2000,14,12,6,6,Chest,1,furia-vs-pain-m2-mirage,de_mirage
563,16698,16.41732283464567,7.656119804376957e+16,arT,FURIA,T,-7.028334617614746,-921.6500244140625,-164.7873077392578,2434.0,Top Mid Right Side,139.361572265625,359.241943359375,76561198015308884,biguzera,paiN,CT,-979.357177734375,-95.25782775878906,-167.96875,202,Ladder Room Catwalk Side,320.482177734375,1.8292236328125,Galil AR,88,88,12,12,Head,2,furia-vs-pain-m2-mirage,de_mirage
564,16722,16.606299212598426,7.656119804376957e+16,arT,FURIA,T,-8.237488746643066,-923.037109375,-164.70936584472656,2434.0,Top Mid Right Side,139.6197509765625,0.3131103515625,76561198015308884,biguzera,paiN,CT,-988.3645629882812,-106.1451187133789,-167.96875,202,Ladder Room Catwalk Side,320.5206298828125,0.648193359375,Galil AR,5,5,0,0,Stomach,2,furia-vs-pain-m2-mirage,de_mirage
565,17054,19.22047244094488,7.656119816497056e+16,yuurih,FURIA,T,-1047.1123046875,-113.1980972290039,-367.96875,126.0,Ladder Room Catwalk Side,320.174560546875,1.153564453125,76561197985565685,saffee,paiN,CT,-963.9319458007812,-210.2334747314453,-363.96875,297,Underpass,87.264404296875,2.109375,Galil AR,92,92,13,13,Head,2,furia-vs-pain-m2-mirage,de_mirage
566,17099,19.5748031496063,7.656119798556568e+16,saffee,paiN,CT,-979.1134643554688,-210.7358856201172,-367.96875,2441.0,Underpass,118.3721923828125,2.373046875,76561198164970560,yuurih,FURIA,T,-1047.991455078125,-127.65633392333984,-367.96875,126,Ladder Room Catwalk Side,316.5435791015625,6.8170166015625,Desert Eagle,56,56,2,2,LeftArm,2,furia-vs-pain-m2-mirage,de_mirage
567,17101,19.590551181102363,7.656119816497056e+16,yuurih,FURIA,T,-1047.991455078125,-128.28248596191406,-367.96875,126.0,Ladder Room Catwalk Side,316.5435791015625,6.8719482421875,76561197985565685,saffee,paiN,CT,-977.84716796875,-210.39474487304688,-367.96875,2441,Underpass,126.5570068359375,2.3291015625,Galil AR,23,8,3,3,LeftArm,2,furia-vs-pain-m2-mirage,de_mirage
568,20137,43.496062992125985,7.656119801530888e+16,biguzera,paiN,CT,-936.96484375,109.4674301147461,-97.38642883300781,88.0,CT Catwalk,304.771728515625,9.8052978515625,76561198043769572,arT,FURIA,T,-701.187744140625,-235.37149047851562,-157.96875,1466,Middle Bench,126.2493896484375,349.0411376953125,Desert Eagle,5,5,0,0,Chest,2,furia-vs-pain-m2-mirage,de_mirage
569,20569,46.89763779527559,7.65611980585005e+16,KSCERATO,FURIA,T,-757.244873046875,-38.45793151855469,-162.4207000732422,35.0,Deep Catwalk,136.4886474609375,359.1705322265625,76561198249302730,hardzao,paiN,CT,-1091.8369140625,266.056396484375,-168.95684814453125,228,CT Catwalk,319.998779296875,0.791015625,AK-47,73,73,0,0,Head,2,furia-vs-pain-m2-mirage,de_mirage
570,20582,47.0,7.65611980585005e+16,KSCERATO,FURIA,T,-752.9171142578125,-34.76793670654297,-161.3883819580078,35.0,Deep Catwalk,138.8067626953125,1.065673828125,76561198249302730,hardzao,paiN,CT,-1096.551025390625,266.3173522949219,-168.90907287597656,228,CT Catwalk,321.756591796875,0.7086181640625,AK-47,14,14,2,2,Chest,2,furia-vs-pain-m2-mirage,de_mirage
571,20595,47.10236220472441,7.65611980585005e+16,KSCERATO,FURIA,T,-752.6583862304688,-34.59099197387695,-161.34019470214844,35.0,Deep Catwalk,138.3343505859375,3.2025146484375,76561198249302730,hardzao,paiN,CT,-1099.95703125,266.0487976074219,-168.95835876464844,228,CT Catwalk,322.3388671875,0.6646728515625,AK-47,14,13,2,2,Chest,2,furia-vs-pain-m2-mirage,de_mirage
572,21180,51.70866141732284,7.656119799637018e+16,VINI,FURIA,T,39.48895263671875,-2291.069580078125,-39.96875,155.0,T Palace Stairs Peek,92.08740234375,7.3114013671875,76561198036884160,NEKiZ,paiN,CT,30.669647216796875,-1759.2047119140625,-110.97955322265625,1802,Balcony Boaxes,153.17138671875,351.0736083984375,AK-47,140,100,0,0,Head,2,furia-vs-pain-m2-mirage,de_mirage
573,21305,52.69291338582677,7.656119806405896e+16,junior,FURIA,T,-1013.043212890625,-1527.0408935546875,-164.7283477783203,167.0,Deep Jungle,123.50830078125,1.58203125,76561198025578864,PKL,paiN,CT,-1236.687255859375,-1214.4569091796875,-167.96875,1090,Snipers Palace Peek,309.90234375,0.8734130859375,MAC-10,14,14,5,5,Chest,2,furia-vs-pain-m2-mirage,de_mirage
574,21324,52.84251968503937,7.656119806405896e+16,junior,FURIA,T,-1043.2294921875,-1526.998291015625,-162.76425170898438,167.0,Deep Jungle,121.26708984375,3.36181640625,76561198025578864,PKL,paiN,CT,-1232.0609130859375,-1213.1610107421875,-167.96875,1090,Snipers Palace Peek,306.727294921875,1.6204833984375,MAC-10,14,14,5,5,Chest,2,furia-vs-pain-m2-mirage,de_mirage
575,21372,53.22047244094488,7.656119806405896e+16,junior,FURIA,T,-1078.2200927734375,-1519.2249755859375,-160.30984497070312,167.0,Deep Jungle,113.345947265625,8.7725830078125,76561198025578864,PKL,paiN,CT,-1221.9644775390625,-1207.10791015625,-167.96875,1090,Snipers Palace Peek,292.9449462890625,0.2691650390625,MAC-10,57,57,21,21,Head,2,furia-vs-pain-m2-mirage,de_mirage
576,21391,53.37007874015748,7.656119806405896e+16,junior,FURIA,T,-1060.2537841796875,-1509.7196044921875,-162.62451171875,167.0,Deep Jungle,115.3289794921875,10.162353515625,76561198025578864,PKL,paiN,CT,-1218.9871826171875,-1205.893798828125,-167.96875,1090,Snipers Palace Peek,293.3514404296875,0.19775390625,MAC-10,14,14,5,5,Chest,2,furia-vs-pain-m2-mirage,de_mirage
577,21398,53.425196850393704,7.656119802557886e+16,PKL,paiN,CT,-1218.0841064453125,-1205.491943359375,-167.96875,1090.0,Snipers Palace Peek,298.0810546875,359.6649169921875,76561198064058958,junior,FURIA,T,-1054.3243408203125,-1506.7364501953125,-163.3763885498047,167,Deep Jungle,116.6473388671875,10.426025390625,Desert Eagle,51,51,1,1,Chest,2,furia-vs-pain-m2-mirage,de_mirage
578,21401,53.44881889763779,7.656119806405896e+16,junior,FURIA,T,-1053.07177734375,-1506.1065673828125,-163.53521728515625,167.0,Deep Jungle,117.5042724609375,10.096435546875,76561198025578864,PKL,paiN,CT,-1217.805908203125,-1205.354248046875,-167.96875,1090,Snipers Palace Peek,298.3502197265625,359.6649169921875,MAC-10,14,1,5,5,Chest,2,furia-vs-pain-m2-mirage,de_mirage
579,21755,56.23622047244095,7.65611980585005e+16,KSCERATO,FURIA,T,-736.2294921875,121.76932525634766,-143.96875,1451.0,CT Deep Catwalk Mid peek,160.8453369140625,3.80126953125,76561198015308884,biguzera,paiN,CT,-1824.8050537109375,507.94342041015625,-167.96875,1,B Bombsite Cross to Catwalk,339.609375,359.6759033203125,AK-47,25,7,0,0,RightLeg,2,furia-vs-pain-m2-mirage,de_mirage
580,27205,17.708661417322833,7.656119798556568e+16,saffee,paiN,CT,-739.6224365234375,-2089.5458984375,-179.96875,292.0,Triple Box,28.377685546875,0.0439453125,76561198043769572,arT,FURIA,T,338.2312927246094,-1520.30224609375,-181.08071899414062,1752,A Ramp,207.6031494140625,0.252685546875,USP-S,7,7,3,3,RightArm,3,furia-vs-pain-m2-mirage,de_mirage
581,27209,17.74015748031496,7.656119804376957e+16,arT,FURIA,T,338.6240234375,-1521.0594482421875,-181.27708435058594,1752.0,A Ramp,207.542724609375,0.252685546875,76561197985565685,saffee,paiN,CT,-739.3200073242188,-2090.10302734375,-179.96875,292,Triple Box,28.289794921875,0.17578125,Galil AR,25,25,0,0,Head,3,furia-vs-pain-m2-mirage,de_mirage
582,27885,23.062992125984252,7.656119816497056e+16,yuurih,FURIA,T,198.56431579589844,47.423831939697266,-211.37277221679688,430.0,Top Mid towards Apps,262.716064453125,357.36328125,76561198036884160,NEKiZ,paiN,CT,161.69375610351562,-287.4566650390625,-166.96875,1573,Top Mid Left Side,76.53076171875,10.4095458984375,Galil AR,36,36,0,0,Stomach,3,furia-vs-pain-m2-mirage,de_mirage
583,27897,23.15748031496063,7.656119816497056e+16,yuurih,FURIA,T,199.2220458984375,47.34029769897461,-211.39901733398438,430.0,Top Mid towards Apps,263.265380859375,359.066162109375,76561198036884160,NEKiZ,paiN,CT,161.69375610351562,-291.2556457519531,-166.96875,1573,Top Mid Left Side,82.46337890625,11.3323974609375,Galil AR,29,29,0,0,RightArm,3,furia-vs-pain-m2-mirage,de_mirage
584,27908,23.244094488188978,7.656119816497056e+16,yuurih,FURIA,T,201.56393432617188,47.04966354370117,-211.49412536621094,430.0,Top Mid towards Apps,261.89208984375,1.043701171875,76561198036884160,NEKiZ,paiN,CT,161.69375610351562,-295.8843078613281,-166.96875,1573,Top Mid Left Side,85.4681396484375,11.6619873046875,Galil AR,36,35,0,0,Stomach,3,furia-vs-pain-m2-mirage,de_mirage
585,28015,24.086614173228348,7.656119801530888e+16,biguzera,paiN,CT,189.15603637695312,-368.48016357421875,-170.58238220214844,110.0,Top Mid Left Side,79.5025634765625,5.73486328125,76561198164970560,yuurih,FURIA,T,285.0509948730469,27.72638511657715,-208.7673797607422,84,Top Mid towards Apps,245.555419921875,1.483154296875,P2000,65,65,32,32,Head,3,furia-vs-pain-m2-mirage,de_mirage
586,28049,24.35433070866142,7.656119816497056e+16,yuurih,FURIA,T,283.1557312011719,27.534156799316406,-208.49801635742188,84.0,Top Mid towards Apps,259.5245361328125,357.198486328125,76561198015308884,biguzera,paiN,CT,251.5931396484375,-381.2040710449219,-168.40359497070312,110,Top Mid Left Side,82.06787109375,7.6080322265625,Galil AR,36,36,0,0,Stomach,3,furia-vs-pain-m2-mirage,de_mirage
587,28071,24.52755905511811,7.656119802557886e+16,PKL,paiN,CT,116.00833129882812,-409.4088134765625,-172.96633911132812,108.0,Top Mid Left Side,69.4940185546875,5.064697265625,76561198164970560,yuurih,FURIA,T,273.8487243652344,29.695871353149414,-206.3416290283203,2501,Top Mid towards Apps,268.1597900390625,357.47314453125,p250,88,35,24,24,Head,3,furia-vs-pain-m2-mirage,de_mirage
588,28225,25.74015748031496,7.656119824930274e+16,hardzao,paiN,CT,-1921.4287109375,-140.48757934570312,-165.73374938964844,11.0,Back Left B Site From T's' Perspective,265.6109619140625,0.4559326171875,76561198064058958,junior,FURIA,T,-1948.0146484375,-565.8978881835938,-167.96875,9,Market Window Peek,334.3304443359375,0.19775390625,USP-S,65,65,31,31,Head,3,furia-vs-pain-m2-mirage,de_mirage
589,28280,26.173228346456693,7.656119824930274e+16,hardzao,paiN,CT,-1943.153564453125,-145.80955505371094,-165.73374938964844,11.0,Back Left B Site From T's' Perspective,274.4769287109375,1.7523193359375,76561198064058958,junior,FURIA,T,-1898.34521484375,-559.2247314453125,-167.96875,9,Market Window Peek,17.2265625,8.5748291015625,USP-S,16,16,8,8,Chest,3,furia-vs-pain-m2-mirage,de_mirage
590,28326,26.53543307086614,7.656119806405896e+16,junior,FURIA,T,-1919.7786865234375,-561.8721923828125,-167.96875,9.0,Market Window Peek,102.8265380859375,4.5538330078125,76561198249302730,hardzao,paiN,CT,-1959.2119140625,-152.39511108398438,-167.76699829101562,274,Close Market Window,278.9483642578125,1.922607421875,MAC-10,97,97,0,0,Head,3,furia-vs-pain-m2-mirage,de_mirage
591,28388,27.023622047244096,7.656119824930274e+16,hardzao,paiN,CT,-1941.818359375,-151.23448181152344,-165.73374938964844,11.0,Back Left B Site From T's' Perspective,267.8302001953125,6.0150146484375,76561198064058958,junior,FURIA,T,-1977.43798828125,-561.0487060546875,-167.96875,9,Market Window Peek,83.1610107421875,7.5860595703125,USP-S,16,16,8,8,LeftArm,3,furia-vs-pain-m2-mirage,de_mirage
592,28412,27.212598425196852,7.656119806405896e+16,junior,FURIA,T,-1990.8675537109375,-559.6007080078125,-167.96875,9.0,Market Window Peek,79.266357421875,9.437255859375,76561198249302730,hardzao,paiN,CT,-1921.9923095703125,-151.23089599609375,-165.73374938964844,11,Back Left B Site From T's' Perspective,260.6396484375,4.471435546875,MAC-10,24,3,0,0,Chest,3,furia-vs-pain-m2-mirage,de_mirage
593,29647,36.93700787401575,7.65611980585005e+16,KSCERATO,FURIA,T,580.6904907226562,740.9620361328125,-135.96875,755.0,T Apps TV,244.500732421875,14.1339111328125,76561198025578864,PKL,paiN,CT,343.4056091308594,272.9946594238281,-261.3675537109375,82,Top Mid towards Apps,61.2542724609375,346.695556640625,AK-47,110,100,0,0,Head,3,furia-vs-pain-m2-mirage,de_mirage
594,29705,37.39370078740158,7.656119801530888e+16,biguzera,paiN,CT,441.45062255859375,677.7808837890625,-165.96875,1667.0,Top Mid towards Apps,339.0216064453125,5.0042724609375,76561198043769572,arT,FURIA,T,1274.3583984375,357.0573425292969,-232.66734313964844,499,T Spawn towards Apps,159.8895263671875,356.583251953125,Galil AR,17,17,2,2,Chest,3,furia-vs-pain-m2-mirage,de_mirage
595,29745,37.70866141732284,7.656119804376957e+16,arT,FURIA,T,1270.3067626953125,346.06689453125,-231.96875,2169.0,T Spawn towards Apps,158.2415771484375,356.33056640625,76561198015308884,biguzera,paiN,CT,438.7955017089844,670.7091064453125,-165.96875,1667,Top Mid towards Apps,339.796142578125,5.0042724609375,Galil AR,12,12,0,0,Chest,3,furia-vs-pain-m2-mirage,de_mirage
596,29792,38.07874015748032,7.65611980585005e+16,KSCERATO,FURIA,T,605.8182373046875,652.4738159179688,-135.96875,234.0,T Spawn towards Apps,177.8521728515625,14.5513916015625,76561198015308884,biguzera,paiN,CT,427.50445556640625,660.9271240234375,-165.96875,1667,Top Mid towards Apps,359.088134765625,350.4803466796875,AK-47,143,52,0,0,Head,3,furia-vs-pain-m2-mirage,de_mirage
597,31505,51.56692913385827,7.656119806405896e+16,junior,FURIA,T,-2635.992431640625,104.2193603515625,-159.52822875976562,27.0,Bench,357.8302001953125,0.72509765625,76561197985565685,saffee,paiN,CT,-2275.947509765625,88.88365936279297,-167.96875,100,Back Right B Site from T's Perspective,170.5462646484375,358.857421875,MAC-10,24,24,0,0,Unknown,3,furia-vs-pain-m2-mirage,de_mirage
598,31515,51.645669291338585,7.656119806405896e+16,junior,FURIA,T,-2635.97216796875,104.83438873291016,-159.53933715820312,27.0,Bench,358.0938720703125,1.64794921875,76561197985565685,saffee,paiN,CT,-2276.031005859375,88.11673736572266,-167.96875,100,Back Right B Site from T's Perspective,175.6494140625,359.8681640625,MAC-10,99,51,0,0,Head,3,furia-vs-pain-m2-mirage,de_mirage
