,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds,Percentage Damage Dealt,Percentage Kills,Percentage Deaths,Percentage Damage Taken
2251,Underpass,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2252,Underneath B apps plat,anarkez,0,0,0,0,0,0,CT,23,0.0,0.0,0.0,0.0
2253,Underneath B apps plat,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2254,Back Left B Site From T's' Perspective,anarkez,0,0,0,0,0,0,CT,23,0.0,0.0,0.0,0.0
2255,Back Left B Site From T's' Perspective,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2256,Snipers Palace Peek,anarkez,0,0,0,0,0,0,CT,23,0.0,0.0,0.0,0.0
2257,Snipers Palace Peek,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2258,market,anarkez,1,1,0,34,100,-66,CT,23,0.029560076508433314,0.08045052292839903,0.06684491978609625,0.07681671531725304
2259,market,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2260,Deep Palace,anarkez,0,0,0,0,0,0,CT,23,0.0,0.0,0.0,0.0
2261,Deep Palace,anarkez,1,0,1,100,0,100,T,23,0.0869414014953921,0.08045052292839903,0.0,0.0
2262,Semi Elevated CT Van,anarkez,0,0,0,0,0,0,CT,23,0.0,0.0,0.0,0.0
2263,Semi Elevated CT Van,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2264,Catwalk Connector Peek,anarkez,1,0,1,100,0,100,CT,23,0.0869414014953921,0.08045052292839903,0.0,0.0
2265,Catwalk Connector Peek,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2266,Top Mid towards Apps,anarkez,0,0,0,0,0,0,CT,23,0.0,0.0,0.0,0.0
2267,Top Mid towards Apps,anarkez,0,1,-1,0,100,-100,T,23,0.0,0.0,0.06684491978609625,0.07681671531725304
2268,Top Mid,anarkez,0,0,0,0,0,0,CT,23,0.0,0.0,0.0,0.0
2269,Top Mid,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2270,Top Mid Boxes Left Side Peek,anarkez,0,0,0,0,0,0,CT,23,0.0,0.0,0.0,0.0
2271,Top Mid Boxes Left Side Peek,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2272,Market Window Peek,anarkez,1,1,0,100,87,13,CT,23,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.06683054232601013
2273,Market Window Peek,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2274,A Ramp,anarkez,0,0,0,0,0,0,CT,23,0.0,0.0,0.0,0.0
2275,A Ramp,anarkez,0,0,0,0,0,0,T,23,0.0,0.0,0.0,0.0
2276,Top Mid Left Side,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2277,Top Mid Left Side,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2278,A Ramp,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2279,A Ramp,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2280,Snipers Nest,Sico,1,0,1,100,0,100,CT,20,0.0869414014953921,0.08045052292839903,0.0,0.0
2281,Snipers Nest,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2282,Catwalk Connector Peek,Sico,1,0,1,100,0,100,CT,20,0.0869414014953921,0.08045052292839903,0.0,0.0
2283,Catwalk Connector Peek,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2284,Back Left B Site From T's' Perspective,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2285,Back Left B Site From T's' Perspective,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2286,CT Left Side,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2287,CT Left Side,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2288,Bottom Stairs,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2289,Bottom Stairs,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2290,Triple Box,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2291,Triple Box,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2292,Apartments Right CT Corner,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2293,Apartments Right CT Corner,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2294,CT Outside Market,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2295,CT Outside Market,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2296,Top Mid Catwalk,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2297,Top Mid Catwalk,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2298,Top STairs,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2299,Top STairs,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2300,Arch,Sico,0,0,0,0,0,0,CT,20,0.0,0.0,0.0,0.0
2301,Arch,Sico,0,0,0,0,0,0,T,20,0.0,0.0,0.0,0.0
2302,Top Mid,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2303,Top Mid,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2304,Deep Jungle,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2305,Deep Jungle,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2306,Underpass,allu,4,0,4,400,0,400,CT,43,0.3477656059815684,0.32180209171359614,0.0,0.0
2307,Underpass,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2308,Top Connector,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2309,Top Connector,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2310,Deep CT,allu,0,1,-1,0,100,-100,CT,43,0.0,0.0,0.06684491978609625,0.07681671531725304
2311,Deep CT,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2312,Catwalk T Aparments Peek,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2313,Catwalk T Aparments Peek,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2314,CT Side Apps,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2315,CT Side Apps,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2316,Snipers Nest,allu,1,0,1,100,0,100,CT,43,0.0869414014953921,0.08045052292839903,0.0,0.0
2317,Snipers Nest,allu,0,1,-1,0,100,-100,T,43,0.0,0.0,0.06684491978609625,0.07681671531725304
2318,Left Side Platform,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2319,Left Side Platform,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2320,Top Mid Left Side,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2321,Top Mid Left Side,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2322,Catwalk Connector Peek,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2323,Catwalk Connector Peek,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2324,Close A Ramp,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2325,Close A Ramp,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2326,Catwalk Plant B Site,allu,0,0,0,0,0,0,CT,43,0.0,0.0,0.0,0.0
2327,Catwalk Plant B Site,allu,0,0,0,0,0,0,T,43,0.0,0.0,0.0,0.0
2328,Bottom Connector,buster,0,0,0,0,0,0,CT,79,0.0,0.0,0.0,0.0
2329,Bottom Connector,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2330,Mid Close Connector,buster,0,0,0,0,0,0,CT,79,0.0,0.0,0.0,0.0
2331,Mid Close Connector,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2332,Deep T Apps,buster,0,0,0,0,0,0,CT,79,0.0,0.0,0.0,0.0
2333,Deep T Apps,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2334,Left Side Platform,buster,0,0,0,0,0,0,CT,79,0.0,0.0,0.0,0.0
2335,Left Side Platform,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2336,B Bombsite Cross to Catwalk,buster,0,0,0,0,0,0,CT,79,0.0,0.0,0.0,0.0
2337,B Bombsite Cross to Catwalk,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2338,CT Side Apps,buster,0,0,0,0,0,0,CT,79,0.0,0.0,0.0,0.0
2339,CT Side Apps,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2340,Chair,buster,0,0,0,0,0,0,CT,79,0.0,0.0,0.0,0.0
2341,Chair,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2342,A Site Exposed to Stairs Connector Cat,buster,0,0,0,0,0,0,CT,79,0.0,0.0,0.0,0.0
2343,A Site Exposed to Stairs Connector Cat,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2344,CT Catwalk,buster,2,0,2,202,0,202,CT,79,0.17562163102069206,0.16090104585679807,0.0,0.0
2345,CT Catwalk,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2346,Default A,buster,0,0,0,0,0,0,CT,79,0.0,0.0,0.0,0.0
2347,Default A,buster,0,0,0,0,0,0,T,79,0.0,0.0,0.0,0.0
2348,CT Side Apps,farlig,1,0,1,100,0,100,CT,24,0.0869414014953921,0.08045052292839903,0.0,0.0
2349,CT Side Apps,farlig,1,1,0,100,11,89,T,24,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.008449838684897834
2350,Snipers Nest,farlig,1,1,0,100,100,0,CT,24,0.0869414014953921,0.08045052292839903,0.06684491978609625,0.07681671531725304
2351,Snipers Nest,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2352,Underpass,farlig,1,0,1,100,0,100,CT,24,0.0869414014953921,0.08045052292839903,0.0,0.0
2353,Underpass,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2354,Ninja,farlig,0,0,0,0,0,0,CT,24,0.0,0.0,0.0,0.0
2355,Ninja,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2356,Top Mid Left Side,farlig,0,0,0,0,0,0,CT,24,0.0,0.0,0.0,0.0
2357,Top Mid Left Side,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2358,T Palace Stairs Peek,farlig,1,0,1,100,0,100,CT,24,0.0869414014953921,0.08045052292839903,0.0,0.0
2359,T Palace Stairs Peek,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2360,Bottom Stairs,farlig,0,1,-1,0,100,-100,CT,24,0.0,0.0,0.06684491978609625,0.07681671531725304
2361,Bottom Stairs,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2362,Deep Palace,farlig,0,0,0,0,0,0,CT,24,0.0,0.0,0.0,0.0
2363,Deep Palace,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2364,B Site Default Plant,farlig,0,0,0,0,0,0,CT,24,0.0,0.0,0.0,0.0
2365,B Site Default Plant,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2366,T Deep Apps Underpass/Apps Peek,farlig,0,0,0,0,0,0,CT,24,0.0,0.0,0.0,0.0
2367,T Deep Apps Underpass/Apps Peek,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2368,Top Mid towards Apps,farlig,0,0,0,0,0,0,CT,24,0.0,0.0,0.0,0.0
2369,Top Mid towards Apps,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2370,Bottom Mid Ladder Room Peek,farlig,0,1,-1,0,68,-68,CT,24,0.0,0.0,0.06684491978609625,0.052235366415732065
2371,Bottom Mid Ladder Room Peek,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2372,Catwalk Connector Peek,farlig,0,0,0,0,0,0,CT,24,0.0,0.0,0.0,0.0
2373,Catwalk Connector Peek,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2374,Back B Site Peeking Apps/Plat,farlig,0,0,0,0,0,0,CT,24,0.0,0.0,0.0,0.0
2375,Back B Site Peeking Apps/Plat,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2376,Arch,farlig,0,0,0,0,0,0,CT,24,0.0,0.0,0.0,0.0
2377,Arch,farlig,0,0,0,0,0,0,T,24,0.0,0.0,0.0,0.0
2378,Deep T Apps,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2379,Deep T Apps,KSCERATO,0,3,-3,0,277,-277,T,135,0.0,0.0,0.2005347593582888,0.2127823014287909
2380,CT Side Apps,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2381,CT Side Apps,KSCERATO,0,1,-1,0,183,-183,T,135,0.0,0.0,0.06684491978609625,0.14057458903057304
2382,Bench,KSCERATO,0,3,-3,0,193,-193,CT,135,0.0,0.0,0.2005347593582888,0.14825626056229835
2383,Bench,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2384,Triple Box,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2385,Triple Box,KSCERATO,0,1,-1,0,77,-77,T,135,0.0,0.0,0.06684491978609625,0.05914887079428484
2386,Ticketbooth ,KSCERATO,0,1,-1,0,100,-100,CT,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2387,Ticketbooth ,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2388,A Site,KSCERATO,0,1,-1,0,100,-100,CT,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2389,A Site,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2390,Bottom Stairs,KSCERATO,0,1,-1,0,73,-73,CT,135,0.0,0.0,0.06684491978609625,0.05607620218159472
2391,Bottom Stairs,KSCERATO,0,1,-1,0,53,-53,T,135,0.0,0.0,0.06684491978609625,0.04071285911814411
2392,Close A Ramp,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2393,Close A Ramp,KSCERATO,1,2,-1,100,200,-100,T,135,0.0869414014953921,0.08045052292839903,0.1336898395721925,0.15363343063450607
2394,CT Deep Catwalk Mid peek,KSCERATO,0,1,-1,0,74,-74,CT,135,0.0,0.0,0.06684491978609625,0.05684436933476724
2395,CT Deep Catwalk Mid peek,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2396,Underneath B apps plat,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2397,Underneath B apps plat,KSCERATO,0,1,-1,0,78,-78,T,135,0.0,0.0,0.06684491978609625,0.05991703794745736
2398,Right Side Connector,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2399,Right Side Connector,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2400,Bottom Connector,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2401,Bottom Connector,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2402,Close Right Market Window,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2403,Close Right Market Window,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2404,Mid Close Connector,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2405,Mid Close Connector,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2406,Deep Jungle,KSCERATO,0,1,-1,0,100,-100,CT,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2407,Deep Jungle,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2408,Apartments Right CT Corner,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2409,Apartments Right CT Corner,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2410,B Bombsite Cross to Catwalk,KSCERATO,0,1,-1,0,69,-69,CT,135,0.0,0.0,0.06684491978609625,0.05300353356890459
2411,B Bombsite Cross to Catwalk,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2412,Catwalk T Aparments Peek,KSCERATO,1,0,1,100,0,100,CT,135,0.0869414014953921,0.08045052292839903,0.0,0.0
2413,Catwalk T Aparments Peek,KSCERATO,1,0,1,100,0,100,T,135,0.0869414014953921,0.08045052292839903,0.0,0.0
2414,Leftside Connector,KSCERATO,0,1,-1,0,100,-100,CT,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2415,Leftside Connector,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2416,Snipers Palace Peek,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2417,Snipers Palace Peek,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2418,Inside Market Doors,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2419,Inside Market Doors,KSCERATO,0,1,-1,0,38,-38,T,135,0.0,0.0,0.06684491978609625,0.02919035182055615
2420,A Site Exposed to Stairs Connector Cat,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2421,A Site Exposed to Stairs Connector Cat,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2422,Underpass,KSCERATO,0,1,-1,0,41,-41,CT,135,0.0,0.0,0.06684491978609625,0.031494853280073745
2423,Underpass,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2424,CT Outside Market,KSCERATO,0,0,0,47,0,47,CT,135,0.04086245870283429,0.0,0.0,0.0
2425,CT Outside Market,KSCERATO,0,1,-1,0,77,-77,T,135,0.0,0.0,0.06684491978609625,0.05914887079428484
2426,Deep Catwalk,KSCERATO,0,1,-1,0,60,-60,CT,135,0.0,0.0,0.06684491978609625,0.04609002919035182
2427,Deep Catwalk,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2428,Firebox,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2429,Firebox,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2430,Close Left CT A Ramp,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2431,Close Left CT A Ramp,KSCERATO,2,1,1,117,68,49,T,135,0.10172143974960877,0.16090104585679807,0.06684491978609625,0.052235366415732065
2432,Bench Closer to Tribox,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2433,Bench Closer to Tribox,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2434,Deep Palace,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2435,Deep Palace,KSCERATO,0,1,-1,0,3,-3,T,135,0.0,0.0,0.06684491978609625,0.002304501459517591
2436,T Palace Stairs Peek,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2437,T Palace Stairs Peek,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2438,Top Mid Left Side,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2439,Top Mid Left Side,KSCERATO,0,1,-1,0,100,-100,T,135,0.0,0.0,0.06684491978609625,0.07681671531725304
2440,A Ramp,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2441,A Ramp,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2442,Close Market door,KSCERATO,0,1,-1,0,62,-62,CT,135,0.0,0.0,0.06684491978609625,0.04762636349669688
2443,Close Market door,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2444,Left Side corner deep jungle,KSCERATO,0,0,0,0,0,0,CT,135,0.0,0.0,0.0,0.0
2445,Left Side corner deep jungle,KSCERATO,0,0,0,0,0,0,T,135,0.0,0.0,0.0,0.0
2446,A Ramp,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2447,A Ramp,magixx,0,3,-3,0,300,-300,T,78,0.0,0.0,0.2005347593582888,0.2304501459517591
2448,CT Deep Catwalk Mid peek,magixx,0,2,-2,0,200,-200,CT,78,0.0,0.0,0.1336898395721925,0.15363343063450607
2449,CT Deep Catwalk Mid peek,magixx,0,0,0,0,0,0,T,78,0.0,0.0,0.0,0.0
2450,Bottom Stairs,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2451,Bottom Stairs,magixx,0,0,0,0,0,0,T,78,0.0,0.0,0.0,0.0
2452,Top Balcony,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2453,Top Balcony,magixx,0,2,-2,0,173,-173,T,78,0.0,0.0,0.1336898395721925,0.13289291749884774
2454,Triple Box,magixx,0,1,-1,0,100,-100,CT,78,0.0,0.0,0.06684491978609625,0.07681671531725304
2455,Triple Box,magixx,0,1,-1,0,100,-100,T,78,0.0,0.0,0.06684491978609625,0.07681671531725304
2456,Deep T Apps,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2457,Deep T Apps,magixx,0,1,-1,0,28,-28,T,78,0.0,0.0,0.06684491978609625,0.021508680288830847
2458,A Site,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2459,A Site,magixx,0,1,-1,0,50,-50,T,78,0.0,0.0,0.06684491978609625,0.03840835765862652
2460,Chair,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2461,Chair,magixx,0,0,0,0,0,0,T,78,0.0,0.0,0.0,0.0
2462,Arch,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2463,Arch,magixx,0,0,0,0,0,0,T,78,0.0,0.0,0.0,0.0
2464,Catwalk Plant B Site,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2465,Catwalk Plant B Site,magixx,0,1,-1,0,12,-12,T,78,0.0,0.0,0.06684491978609625,0.009218005838070364
2466,Back B Site Peeking Apps/Plat,magixx,0,1,-1,0,100,-100,CT,78,0.0,0.0,0.06684491978609625,0.07681671531725304
2467,Back B Site Peeking Apps/Plat,magixx,0,0,0,0,0,0,T,78,0.0,0.0,0.0,0.0
2468,Market Window Peek,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2469,Market Window Peek,magixx,0,1,-1,0,97,-97,T,78,0.0,0.0,0.06684491978609625,0.07451221385773545
2470,Close Market door,magixx,1,0,1,44,0,44,CT,78,0.038254216657972524,0.08045052292839903,0.0,0.0
2471,Close Market door,magixx,0,1,-1,0,76,-76,T,78,0.0,0.0,0.06684491978609625,0.0583807036411123
2472,Tetris,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2473,Tetris,magixx,0,1,-1,0,100,-100,T,78,0.0,0.0,0.06684491978609625,0.07681671531725304
2474,Catwalk Connector Peek,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2475,Catwalk Connector Peek,magixx,0,1,-1,0,12,-12,T,78,0.0,0.0,0.06684491978609625,0.009218005838070364
2476,Deep T Spawn T Ramp,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2477,Deep T Spawn T Ramp,magixx,0,1,-1,0,91,-91,T,78,0.0,0.0,0.06684491978609625,0.06990321093870026
2478,T Deep Apps Underpass/Apps Peek,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2479,T Deep Apps Underpass/Apps Peek,magixx,0,1,-1,0,91,-91,T,78,0.0,0.0,0.06684491978609625,0.06990321093870026
2480,Mid Close Connector,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2481,Mid Close Connector,magixx,0,0,0,0,0,0,T,78,0.0,0.0,0.0,0.0
2482,market,magixx,0,1,-1,0,97,-97,CT,78,0.0,0.0,0.06684491978609625,0.07451221385773545
2483,market,magixx,0,0,0,0,0,0,T,78,0.0,0.0,0.0,0.0
2484,Left Side Platform,magixx,3,0,3,300,0,300,CT,78,0.2608242044861763,0.2413515687851971,0.0,0.0
2485,Left Side Platform,magixx,0,0,0,0,0,0,T,78,0.0,0.0,0.0,0.0
2486,Sandwhich,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2487,Sandwhich,magixx,0,1,-1,0,55,-55,T,78,0.0,0.0,0.06684491978609625,0.04224919342448917
2488,Snipers Nest,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2489,Snipers Nest,magixx,0,0,0,0,0,0,T,78,0.0,0.0,0.0,0.0
2490,B Site Default Plant,magixx,0,0,0,0,0,0,CT,78,0.0,0.0,0.0,0.0
2491,B Site Default Plant,magixx,0,1,-1,0,56,-56,T,78,0.0,0.0,0.06684491978609625,0.043017360577661694
2492,Ticketbooth ,k1to,1,2,-1,177,190,-13,CT,105,0.153886280646844,0.08045052292839903,0.1336898395721925,0.14595175910278077
2493,Ticketbooth ,k1to,0,1,-1,0,99,-99,T,105,0.0,0.0,0.06684491978609625,0.0760485481640805
2494,A Ramp,k1to,0,0,0,0,0,0,CT,105,0.0,0.0,0.0,0.0
2495,A Ramp,k1to,0,0,0,0,0,0,T,105,0.0,0.0,0.0,0.0
2496,Back B Site Peeking Apps/Plat,k1to,0,0,0,0,0,0,CT,105,0.0,0.0,0.0,0.0
2497,Back B Site Peeking Apps/Plat,k1to,0,3,-3,0,300,-300,T,105,0.0,0.0,0.2005347593582888,0.2304501459517591
2498,Top Balcony,k1to,0,0,0,0,0,0,CT,105,0.0,0.0,0.0,0.0
2499,Top Balcony,k1to,0,2,-2,0,200,-200,T,105,0.0,0.0,0.1336898395721925,0.15363343063450607
2500,Top Mid Left Side,k1to,0,0,0,0,0,0,CT,105,0.0,0.0,0.0,0.0
2501,Top Mid Left Side,k1to,0,2,-2,0,200,-200,T,105,0.0,0.0,0.1336898395721925,0.15363343063450607
2502,CT Deep Catwalk Mid peek,k1to,0,0,0,0,0,0,CT,105,0.0,0.0,0.0,0.0
2503,CT Deep Catwalk Mid peek,k1to,0,1,-1,0,100,-100,T,105,0.0,0.0,0.06684491978609625,0.07681671531725304
2504,T Spawn towards Apps,k1to,0,0,0,0,0,0,CT,105,0.0,0.0,0.0,0.0
2505,T Spawn towards Apps,k1to,0,1,-1,0,100,-100,T,105,0.0,0.0,0.06684491978609625,0.07681671531725304
2506,CT Catwalk,k1to,0,0,0,0,0,0,CT,105,0.0,0.0,0.0,0.0
2507,CT Catwalk,k1to,0,0,0,0,0,0,T,105,0.0,0.0,0.0,0.0
2508,Leftside Connector,k1to,0,0,0,0,0,0,CT,105,0.0,0.0,0.0,0.0
2509,Leftside Connector,k1to,0,0,0,0,0,0,T,105,0.0,0.0,0.0,0.0
2510,Chair,k1to,0,0,0,0,0,0,CT,105,0.0,0.0,0.0,0.0
2511,Chair,k1to,0,1,-1,0,64,-64,T,105,0.0,0.0,0.06684491978609625,0.049162697803041944
